,mu,sigma,omega
148,2.1650552181198335,0.5046985063327275,0.9200607249124534
149,2.259283964459855,0.4407722496734123,0.9200144283710388
150,2.173934969737787,0.3622238626271449,0.8001469369838751
151,2.021882612299109,0.3003936456360626,0.8400000078652361
152,2.2996197930010527,0.4940354128645847,0.9201290703557747
153,2.312480833866473,0.4221395872339067,0.9200111542937198
154,2.1877547543616562,0.5021558626950373,0.9200674449086258
155,2.222847874341657,0.4008248186271232,0.8400012637795701
156,2.169314120085533,0.45465338636997527,0.8800105893123945
157,2.3675636338841493,0.4988065155831879,0.9202469396395251
158,2.31314018681907,0.3826521296312535,0.800071495184715
159,2.163996465425116,0.41236160561170937,0.9999999683533624
160,2.3248059821128693,0.5255370301797508,0.9999999683533624
161,2.1755893528506096,0.3928305286589769,0.9999999683533624
162,2.3335620983810212,0.49077568448568354,0.8001185065988694
163,2.169191385927522,0.34724108506548385,0.8400000236141353
164,2.1449983376695783,0.3168049118515417,0.9200000186357529
165,2.262557032333086,0.4375463198073085,0.9600135965925923
166,2.1722643864172184,0.4888943219084394,0.8400354736254451
167,2.1928816785385914,0.3613521777268497,0.9600000670550239
168,2.3516398442012965,0.43795161300303703,0.8800304316433183
169,2.079152378919838,0.526994521470851,0.960063048962489
170,2.1626249702539893,0.4952058294865122,0.880042291613065
171,2.0191507445374492,0.3481276995749119,0.8000011118256305
172,2.2090496494948964,0.4375238523309802,0.760354234937958
173,2.1230993763199355,0.27671956434565503,0.8000257336424262
174,2.111134103267057,0.34898920227412433,0.8400000043638562
175,2.381596885895073,0.5825685996396501,0.8012542947915116
176,2.2105388289800665,0.39920299648973634,0.8400010059927631
177,2.057527960116257,0.43750680676306497,0.8800014109041366
178,2.2258601685040142,0.4771039520330087,0.8800400688537151
179,2.2446792807690126,0.42249132742788087,0.9200055083603345
180,2.085180605451935,0.5693925304110715,0.7609038350877647
181,2.1425138552736867,0.27215753731818404,0.8001839313260283
182,2.2223556051046316,0.45335580380820456,0.7204920043407395
183,2.095870484373298,0.4885152285945524,0.8800189670859568
184,2.1203715106409775,0.47083712995611304,0.8800124300948301
185,2.139364392068954,0.6123132633084885,0.8806204471276803
186,2.305281372190052,0.5520870980696287,0.8805252395621116
187,2.0929265969829918,0.5260382704861213,0.9600681518377392
188,2.181113650048807,0.34475952172301033,0.8400000269710156
189,2.2215752958444375,0.3980731974798233,0.8400010613300453
190,2.073776212174419,0.4585224805069969,0.8400044213166206
191,2.273305931818955,0.39238469417299177,0.9600016631033454
192,2.220720800395691,0.48745774448035517,0.8800538328831584
193,2.0758935533515923,0.40898607458827824,0.9600003829697973
194,1.9609556744764873,0.48163680609501297,0.9600045334695269
195,1.8952185235391552,0.5024450105938948,0.8800053735359668
196,2.2785933973746952,0.4902859186467231,0.9601020975707926
197,2.02652374455739,0.3510096702854781,0.8399999925296102
198,2.2424915694442498,0.5226529755876175,0.8801734162302012
199,2.202027664369416,0.5117145916638502,0.8001611125381012
200,2.045724004454982,0.5398465016538393,0.7996092486065469
201,2.1045968899048284,0.4082148846846441,0.7602768049372329
202,2.1732121334983217,0.49006450162126275,0.8000911516547007
203,2.3472232768795394,0.43653014135243434,0.7604716462806993
204,2.1779262203335956,0.43072600726924604,0.8800042792004983
205,2.10338561900776,0.4735099256847769,0.8800116336102523
206,2.372903032217188,0.48919023474520557,0.8801906733942566
207,2.2713013847079937,0.42872894239118703,0.960010159054158
208,2.1503390314448474,0.566789022039165,0.7604468135927301
209,2.080353056973492,0.4088893486322691,0.8400003533166662
210,2.254447490421797,0.4205596579697643,0.9200055878886334
211,2.177629632383704,0.4392391585000258,0.9600061362226506
212,2.1950211229928125,0.3596389779653929,0.8002148378871178
213,2.2437877090997684,0.38575102043423587,0.84000066666889
214,2.0787447145100764,0.40923067978483524,0.9999999683533624
215,2.2432296560211458,0.45859528213316414,0.8800233298219888
216,2.0760448456593625,0.4886287324759358,0.8400152006934489
217,2.2609493051214105,0.4727991423090124,0.8001329283102663
218,2.1903618129781934,0.40760157793394874,0.9200013574182369
219,2.1283023242564574,0.45590323703322927,0.8800074791577932
220,2.1953398742498935,0.4186214350212936,0.9200026154061641
221,2.1002124827429034,0.41121745394477044,0.8800006456954117
222,2.196060652489623,0.4925863090791658,0.8800513104969814
223,2.3619396490943956,0.32301287706283943,0.8004112957267002
224,2.1626556595264206,0.33530527712581554,0.9600000028818817
225,2.2779694300255477,0.37628347227123543,0.9999999683533624
226,2.0585578957119854,0.27792641390679834,0.879999999832997
227,2.160968698954381,0.3876646874300508,0.9200003003791853
228,2.2322471693730233,0.4269766070265524,0.9200059447970176
229,2.151203055445695,0.4790313455991678,0.9200229073758478
230,2.1938787476069073,0.5649109131288601,0.8803379156417531
231,2.2577770814858535,0.5516195611137221,0.9204006239538531
232,2.1302495153510868,0.49768842613238945,0.880035294159305
233,2.146057765550583,0.3858039644566987,0.9200002212704916
234,2.1254283708648902,0.48557449174736145,0.8400210734388128
235,2.145981490475233,0.4469752335235648,0.9999999683533624
236,2.2263996813398013,0.48018983256902953,0.8001244904988901
237,2.1452767459306665,0.43320512073552514,0.8800030350235042
238,1.9998189050806803,0.36169818312184093,0.9999999683533624
239,2.3018643413967497,0.41939192169531186,0.8400080655484351
240,2.224218740087864,0.612419580974733,0.8409505167351442
241,2.15381078085841,0.3749507425812576,0.9600001080071437
242,2.1331903221696935,0.4787219318053607,0.920019249848389
243,2.1646519212881787,0.46231267765946854,0.9200137866982255
244,2.0518158681987697,0.36569375428894163,0.8400000097952636
245,1.920419243683502,0.5065458638403745,0.8800078756192362
246,2.168372108462695,0.3679189556298014,0.8800005643730973
247,2.1390669132754083,0.4733400444178562,0.9600173501196955
248,2.380877355896788,0.48332768805476783,0.8801726876882653
249,2.2007112647309475,0.5006180939309873,0.9200713872091906
250,2.111079787061984,0.4301175899214974,0.9200018601015373
251,2.2039870659450167,0.4687289157542164,0.9200253196795952
252,2.2169341686680535,0.4573878912740399,0.8800183028101217
253,2.1145997679625674,0.3908421709333557,0.8400001710008796
254,2.1323334412515687,0.398463782018616,0.72055371292392
255,2.283994607313712,0.4702922361167807,0.8400497304211657
256,2.2148359456898823,0.5135643336182623,0.8401060546010187
257,2.11664462963032,0.46179095737371323,0.9200085109461646
258,2.1982500991681455,0.4304261893199082,0.9600050726313767
259,2.083958741705883,0.5311354145747419,0.8800676203802849
260,2.1597278046905473,0.5424546614098993,0.8401520271081837
261,2.1307303920428584,0.3063256713932925,0.8400000007789027
262,2.050058011369407,0.5185500946007027,0.8400338953400364
263,2.334996584268095,0.3857653305860871,0.8400021417260031
264,2.1439470060963903,0.3948062253180413,0.8800003829370905
265,2.2911475989552423,0.3724913490510246,0.9600006192072948
266,2.0917403970938526,0.45194803131760575,0.9600044996453437
267,2.292726574689101,0.5374156804648536,0.800294274083104
268,2.2694451565553027,0.5402303543328822,0.8002578524162743
269,2.1994295896858347,0.3992051858921615,0.9200009341527374
270,2.1975448625910894,0.4813368733489495,0.8800362485785731
271,2.2004026885472037,0.391072045426206,0.9200005716445111
272,2.072550649985887,0.45244828377737456,0.9600037782853265
273,2.0459320060646595,0.3319720232050186,0.7999985014365794
274,2.1222176627293643,0.44275086919798246,0.8800040132916573
275,2.1222600600653716,0.46159074904627395,0.9600092825246263
276,2.2514865135428006,0.5500191352339565,0.8803544071701335
277,2.3418085049467594,0.3548464593854723,0.8800003454935836
278,1.9845233608404325,0.4572906385166867,0.9200018324150119
279,2.208816873375184,0.3687808639398896,0.8400001343114123
280,2.094506878136987,0.4131051211405967,0.8400005476199205
281,2.0728788089203314,0.3098024479600466,0.839999999849147
282,2.258298210029965,0.3048617122882296,0.9200000006855787
283,2.279777092348178,0.4657933811890215,0.8400411348351227
284,2.261270295503133,0.360482701983503,0.9200001689595603
285,2.0586076889566605,0.38296268926782506,0.8800000465907842
286,2.278108522079791,0.3448939588652023,0.8800000558437165
287,2.095241747579738,0.4655475403327165,0.8400073753045862
288,1.975323392957431,0.38947765155193004,0.8799999490233842
289,2.226531171052503,0.3540797727308096,0.9200000551567422
290,2.2354463369635607,0.43584365125815494,0.8400083940468781
291,2.2252503328347615,0.3279752284996165,0.8000223767359779
292,2.150702003424527,0.5171573017254355,0.7600980804247713
293,2.2929771818152203,0.4646303342159896,0.8800459627824633
294,2.21289331820675,0.3794191134879351,0.8800007954724278
295,2.1133287479377625,0.3804520000630826,0.9200001049635065
296,2.0303369338491004,0.31648554404620705,0.9200000144419154
297,2.0672748614766436,0.4064378596473152,0.9200002966995554
298,2.2009498028503693,0.4191097219005586,0.9200028602279016
299,2.195551412239463,0.4494813912493712,0.8400100570190666
300,2.1366884235685575,0.39884786992065346,0.8400003907957643
301,2.290290961674184,0.38656419020693494,0.9600014662376082
302,2.2155144538763922,0.38853441583707415,0.6804972671939663
303,2.217018807655102,0.4717019105606655,0.8400289707385978
304,2.427904943661094,0.4906377186921429,0.68028307220682
305,2.2192739883760004,0.4450568331798491,0.9200115753692436
306,2.316686180956003,0.4515369933594356,0.9200379413812595
307,1.9891724036241425,0.39332833829805297,0.8400000355223697
308,2.246669900362397,0.45986977418238123,0.8800252979041087
309,1.9803870901295801,0.3452650099859829,0.9599999991851174
310,2.1683567869812177,0.3712090345929196,0.840000101205985
311,2.0873097005499543,0.3887441562273857,0.9600001154731742
312,2.011203225942572,0.5207232305297446,0.800882628468379
313,2.3297369722468537,0.3105801877247339,0.960000004944821
314,2.3380583076322905,0.4296599001832362,0.920020019169232
315,2.1981470822664373,0.4696970471011977,0.800091797859436
316,1.9802082381310167,0.4718026860975919,0.8800031967099722
317,2.0282491919758967,0.4411199235987798,0.9200013098383709
318,2.251576317573853,0.3309122284219537,0.8002323071538975
319,2.07470734685781,0.3149649572950593,0.920000015708761
320,2.315560215449891,0.28233795061461786,0.9199999661345124
321,2.1964099552655876,0.5607063633047986,0.9203276669607429
322,2.2669292240168053,0.481712180352848,0.8800647950597292
323,2.292651758271056,0.32590135212557386,0.9999999683533624
324,2.133008851257472,0.46769042752609935,0.8400115283943974
325,2.219726173014962,0.5104092581964662,0.9201104569657884
326,2.3402544431874523,0.3295946726821706,0.8400000549711235
327,2.463510689685268,0.39397075644359464,0.9600167090899178
328,2.2256954511308593,0.4272328245937425,0.7999962830478381
329,2.1949515854135493,0.43984801293153397,0.8800070369855573
330,2.2082255782676237,0.4302930734893691,0.9200053611112012
331,2.171973555064241,0.4254136320690197,0.8007202257250685
332,2.2255203918603734,0.47212846529312796,0.9999999683533624
333,2.202930945654811,0.5414127877256883,0.9202193602804443
334,2.297931547398011,0.2927037494575791,0.9599999990781584
335,2.275586722598816,0.34081422360304403,0.8800000414830762
336,2.2358275630842313,0.3355887666289902,0.9600000133312188
337,2.3010791398627894,0.33564915761142256,0.8400000501220405
338,2.2502078846863305,0.41855173771438686,0.8800040858611855
339,2.2610635401974557,0.4359030657818689,0.9200119722397242
340,2.1822836066667213,0.43182334039308723,0.9200043971709615
341,2.1781484568878757,0.30292339065569895,0.8400000001715199
342,2.1866182390259543,0.3367928670499306,0.9999999683533624
343,2.14798987361194,0.45515141255608377,0.9600091208242544
344,2.162653840513546,0.44384454251337235,0.8400056468008944
345,2.255100207871163,0.3328880926451928,0.8799994892338815
346,2.1150833565427085,0.46134543124684163,0.7600392496727669
347,2.081645607617197,0.3577474270187435,0.8400000026784313
348,2.300254797429127,0.35576993490449543,0.9600002189954557
349,2.059611171888067,0.42746824433388375,0.9200009056205097
350,2.161944695973134,0.4688970804431108,0.8800166972483251
351,2.058397635923218,0.4017008633297676,0.8400001686372631
352,2.2432232755763746,0.34060676301051945,0.8799994844279141
353,2.1405665364083477,0.35475943003341476,0.8800000686255074
354,2.1356220248757105,0.47612701089221243,0.8400163420206259
355,2.4239073388369934,0.3128217356485522,0.9200001301106876
356,2.064660909289566,0.3967107793768568,0.8000001246012426
357,2.087133826624842,0.4337243305496001,0.8800016291457284
358,2.098883199022518,0.5073464474660382,0.8002433838276329
359,2.287740971570411,0.35684657226790994,0.8800001870099704
360,2.224075376388004,0.520962119815463,0.8002247326747701
361,2.109869752407883,0.4486484416541027,0.8400040841228642
362,2.118594849950381,0.4164928209483755,0.8800011943495585
363,2.292896746636852,0.5576201944823502,0.9205685612304961
364,2.134281041804316,0.3701211532555536,0.9200000723424118
365,2.216647745395727,0.4628843508126298,0.8800224048875743
366,2.2801374164239627,0.5249067198658832,0.800211334546057
367,2.1630012371455516,0.47619893276783715,0.8800221032346351
368,2.0362860817953763,0.48340116220609325,0.8000082706961631
369,2.137565222801219,0.31857341048549037,0.9200000183350179
370,2.302391094373205,0.4113838798520192,0.8400055658700805
371,2.097814419960637,0.4789509421212823,0.9600147128300383
372,2.2164175327984763,0.49596579996369655,0.9600733687321401
373,2.0646437965613673,0.6026961582996936,0.9203487531511605
374,2.223601480880018,0.4889494129005322,0.8400546956775276
375,2.257586472821953,0.49939382660815906,0.9201080251994325
376,2.259589703123691,0.376180840991087,0.8799999442282779
377,2.3394608195572957,0.5945222298556523,0.8813925846728107
378,2.087963218054361,0.3633063636335074,0.8800000190377903
379,2.179647630222227,0.34554164393728015,0.8800004977019239
380,2.0331493030849175,0.35178045794624613,0.7995819897073918
381,2.180177619631782,0.47692294386742146,0.9200275254845556
382,2.122458598130212,0.29009106045581046,0.8400000053152288
383,2.133036387639074,0.3299301130273071,0.960000000195476
384,2.0524907884187904,0.5464193327801317,0.8800820133824399
385,2.225343524038186,0.41893409926981245,0.8400034212431414
386,2.3809700819274187,0.4104061148255335,0.9200136845755607
387,2.284474947250796,0.3944098478215058,0.9600021382598858
388,2.354382870474838,0.4682570411256386,0.8000459799072185
389,2.1567372280823904,0.5949696679671632,0.7612855560167148
390,2.1657538105821574,0.494113962163569,0.9200436777338515
391,2.206009253459528,0.33384042198438557,0.9199999944644192
392,2.377995086715044,0.4236473186145907,0.9600244407071468
393,2.1773760271969715,0.36559282491357387,0.8800005553115967
394,2.148748709240261,0.5683135132366607,0.8402597739157136
395,2.2003543692450513,0.4217328213919391,0.8400029779196344
396,2.254715285634584,0.41901760632085244,0.9600054308896798
397,2.13879764876238,0.5552772211770644,0.9201971909874563
398,2.123387780208277,0.48391953404072685,0.8800207476882247
399,2.089986670643657,0.4662594914420771,0.8800075742517732
400,2.2533407029342287,0.6004746710485465,0.9999999683533624
401,2.061386887260787,0.5397309461344804,0.8010723693954096
402,2.3324311767037704,0.4024742007335138,0.8400050368817168
403,2.1618691481792447,0.515435468852268,0.9600851550518404
404,2.1339251870577116,0.4554441874612492,0.8400070350039687
405,2.2077343380776786,0.39395355359684614,0.8400007119441009
406,2.191563191465955,0.41901861841446736,0.9200025952040741
407,2.175033457345189,0.470859563624502,0.7601705354811263
408,2.112085985132713,0.4655594805577165,0.9600099084204796
409,2.049640596203965,0.4641061967588333,0.8400044291609317
410,2.2002704575856287,0.4667089393142876,0.8000892419977093
411,2.1858404212445217,0.38710426714866053,0.8400003389120939
412,2.1752579131399297,0.49239653053033283,0.880043268689821
413,2.197520294309413,0.49205213152305716,0.8400486243029243
414,2.3348027404140566,0.4734559695392356,0.800051661071267
415,2.2162598907891624,0.4028519162644398,0.9200014293117262
416,2.3496834198834358,0.4199904935541545,0.7204648037321854
417,2.3655504626993005,0.3866973760197842,0.8800034197291232
418,2.313027460542629,0.3880703945215789,0.9600021240532032
419,2.2213813021438047,0.4830229451401152,0.8001083518139226
420,2.201502077646594,0.45557196802657235,0.9600156215577087
421,2.1727634907822395,0.368776576660304,0.8007578699787394
422,1.9633810655783352,0.518771909601123,0.7994679627784119
423,2.205767193068628,0.5461071592273621,0.9602614345664695
424,2.0773813008612385,0.46336209748280677,0.7600050142977756
425,2.2264349793215086,0.4547690674451182,0.9200183973649223
426,2.086022576041378,0.4681428023644963,0.920008235484305
427,2.3114862791548876,0.38286462419593564,0.9200014435115164
428,2.047818893674439,0.38608749109082924,0.9200000677086164
429,2.1791146084583817,0.5085267491183191,0.8800734389947225
430,2.2390526042037893,0.511914242410413,0.8801269891502234
431,2.217703210708792,0.37025300831280045,0.8400001656247278
432,2.1933744994877373,0.41546133112773764,0.9200021660519365
433,2.337184110928,0.38954557408580565,0.8400027125052748
434,2.1343231381718097,0.40403524096110793,0.9200005822681144
435,2.260061736236508,0.45492145506567633,0.8800237931240987
436,2.0680546752234275,0.47837245588444444,0.8800100217130218
437,2.2033712087121633,0.4582239595912817,0.8800166823037185
438,2.213496168669013,0.4207656686686437,0.9999999683533624
439,2.1541576912560507,0.3981128724883467,0.7999810579707498
440,2.2087282285933654,0.4086972050949647,0.8400016717647545
441,2.1146981722399247,0.3797242406616924,0.840000093990011
442,2.0724637117337865,0.3887949717585262,0.920000106809134
443,2.1527497823475024,0.5540738867463234,0.880201545245707
444,2.061255640159255,0.4118800574487092,0.9200003815763436
445,2.33704536361965,0.4688365987361136,0.8800777639639527
446,2.208512843330822,0.3673398102111387,0.720450988302788
447,2.187648700789289,0.41463653643932413,0.840001787340932
448,2.1043690643021686,0.36157415046110397,0.8800001530198222
449,2.1999486713719163,0.4006504991761194,0.8400009601376288
450,2.37791015607206,0.4468147198347763,0.8400513661910994
451,2.1403458239749424,0.3988135098630712,0.920000459655124
452,2.162960035883613,0.435499983908749,0.9600044208906194
453,2.2505815862733605,0.4942867954595443,0.9200881923312827
454,2.2440433631075307,0.3339289725685187,0.8002342870695616
455,2.278918720124098,0.38548588563171393,0.8400010456088166
456,2.132429237471993,0.5630959238891832,0.8402073991604064
457,2.347450282181497,0.28589449881634355,0.8399962432774293
458,2.0933372630444387,0.4470529613577187,0.920003514448174
459,2.058543423663684,0.5173625882740688,0.7602408517883396
460,2.1656343196338885,0.37068357984176753,0.9200001093903981
461,2.164509533765359,0.4794638195752464,0.9200262069109917
462,2.3003730584948756,0.49469821744421677,0.8801258816293683
463,2.1201603529518054,0.3536388299549476,0.880000298226996
464,2.135287005008208,0.37916764499025307,0.9600001132252451
465,2.215022025471649,0.41149332404633165,0.8400020770606623
466,2.2419485143732474,0.4943625414480333,0.9200824490469084
467,2.209729536079833,0.5027777947050098,0.8001430329761166
468,2.1393390349687373,0.5215294299754691,0.8001161189245556
469,2.0928371581491185,0.3623303907425766,0.9200000314856548
470,2.1802466193980936,0.377673267366019,0.8400001586218637
471,2.1669697171952143,0.4305860936676708,0.9200035146379923
472,2.2262110773741637,0.5057230123479279,0.7602212215695788
473,2.1940130803409232,0.2879189252931185,0.9999999683533624
474,2.1263680634690867,0.48353489684420164,0.9600225673547982
475,1.9541430749274002,0.5332604984472931,0.880026253601006
476,2.103218123112829,0.47749610775969525,0.9200139640277474
477,2.2761527431744093,0.3405392161152084,0.9600000434364647
478,2.0140332169309763,0.4030479131432387,0.840000102998143
479,2.2291220640192626,0.5146494714688183,0.9201334104359596
480,2.118935431915031,0.3973589760590009,0.9200003227429672
481,2.2375415007220965,0.4863711537953113,0.920061982301034
482,2.239041243838991,0.44127388488314234,0.8000111567134432
483,2.2107545926260266,0.40562474369847173,0.9999999683533624
484,2.196881987166765,0.42533785158923476,0.6399100573202777
485,2.3307316762854553,0.36081934698178686,0.9600004879880429
486,2.223983970832952,0.48692522785030073,0.8001524417368427
487,2.0332122069632046,0.5286553455891473,0.9200445235030624
488,2.177934964199163,0.5156559575057484,0.8800883949958469
489,2.177115368815473,0.40711134443671587,0.9200011624979048
490,2.1854152917063216,0.35119839525067115,0.9200000062777526
491,2.3488853817064017,0.4412775046257248,0.7999837986142824
